Iscstc,Vocstc,Pmax,Imp,Vmp,Rp,N,Rs,Iphstc,I0stc
0.650313104887858,0.550709906927303,0.241876616785581,0.592724376008987,0.408076041033132,1000,1.3,0.103687608999767,0.65038082736387,4.48834726087793e-08
4.6587227260949,0.619605357534292,1.09713163917137,3.32212803459789,0.330249655565778,1000,1.3,0.0745520919092893,4.66041242991049,4.09097295385441e-08
6.48562628391994,0.620164700437924,1.66834178683731,4.92252373295069,0.338920008789326,1000,1.3,0.0474805102054907,6.48649938813658,5.59958564514965e-08
4.35253573688195,0.650505311251156,1.52047765376654,3.78216716381467,0.40201228235322,1000,1.3,0.0477497793978122,4.35275118850277,1.51487302427546e-08
1.01506072062518,0.644617710678155,0.314315335899123,0.84141431739033,0.373555963337991,1000,1.3,0.252001976295625,1.01532543888027,4.21270869977404e-09
6.99123837180111,0.66134129787449,1.85228497632936,5.19629018017772,0.35646295955435,1000,1.3,0.0499335966590094,6.99219637675136,1.75935223817184e-08
1.17456920681579,0.57400208420691,0.259998969608219,0.843497639971481,0.308239119219123,1000,1.3,0.264950551839655,1.17532999163614,4.03992377940523e-08
1.57027542217438,0.546235360521728,0.589110409845176,1.43511895727412,0.410495873432079,1000,1.3,0.0374414217927334,1.57033481229479,1.23967815912696e-07
2.20337565237384,0.633249073588918,1.03437839739668,2.05464951518311,0.503433013637121,1000,1.3,0.0193109091304436,2.20341823465671,1.28536661698746e-08
7.70458325353279,0.595748184199289,1.88274763861977,5.78810953997696,0.325278508572812,1000,1.3,0.0387016473733262,7.70592266123973,1.38184280517684e-07
2.90759290151057,0.620992915769997,0.921446056894738,2.46893012093776,0.373216742377768,1000,1.3,0.0747628332496612,2.90782667861489,2.44846421744102e-08
7.55640812697293,0.614111599132069,2.08652983835606,6.02952887153822,0.346051886110921,1000,1.3,0.03559918727793,7.55692306169411,7.81993920221189e-08
1.35990427955826,0.673687912607291,0.589330024384815,1.24347114111933,0.473939446519297,1000,1.3,0.0945222694323448,1.36003292934009,2.36360678082805e-09
2.55981654406474,0.600960048439931,0.985544995697798,2.32287668403521,0.424277794198592,1000,1.3,0.0418194411730525,2.55992452309376,3.9266706922978e-08
2.89567472170008,0.648839400386507,0.667431046757866,1.95934037168896,0.340640685202917,1000,1.3,0.138069636093942,2.89774884849235,1.05999085383138e-08
0.973660080080099,0.672425189441061,0.353096422255195,0.849003809893978,0.415894979669513,1000,1.3,0.221185663062988,0.973876547453855,1.75737210421791e-09
1.05243849877647,0.639568933395995,0.401522087567478,0.942644312267279,0.425952909641733,1000,1.3,0.146410769286649,1.05259309422699,5.08014662108143e-09
0.932046590739908,0.558684026080781,0.313342695018585,0.829672362468163,0.377670402430223,1000,1.3,0.129132697229147,0.932168759023642,5.06798988476688e-08
7.98753451835597,0.675201420101499,3.68790451250741,7.3859802559869,0.499311450165073,1000,1.3,0.0121158944591075,7.98763152180761,1.32721907528662e-08
1.51439047404233,0.565863344164427,0.320013086957399,1.06003877980674,0.301888094146652,1000,1.3,0.211128200499501,1.51566524304444,6.64801803947003e-08
0.784833525152389,0.621268148695416,0.338721459158591,0.72405014713111,0.467814916550601,1000,1.3,0.0936101141539349,0.784907046058919,6.5510900891327e-09
3.98998627302236,0.573857052683324,1.48323895468154,3.61747190056878,0.410020864142256,1000,1.3,0.0233873967443353,3.99008170269231,1.37794101656678e-07
0.897456762430506,0.692638797699516,0.45876906688069,0.840012241232968,0.546145692123855,1000,1.3,0.0647500263058479,0.89751487693178,8.84167926941558e-10
1.91249897511511,0.598591851520922,0.57699372132031,1.61190373913021,0.357957927209511,1000,1.3,0.110926127547193,1.91272914820183,3.14926910180279e-08
2.8669794753423,0.575417841458555,0.893680861373647,2.47703186251007,0.360786986594532,1000,1.3,0.0597384642184443,2.86716658438576,9.44892931500626e-08
2.35758120479416,0.65997362579997,0.761833101729203,1.97491652147435,0.385754584280083,1000,1.3,0.108088650014255,2.35784874400969,6.17956702456811e-09
1.89547103966394,0.514876581765286,0.337546435296588,1.24399825609988,0.271339958590334,1000,1.3,0.167227433563575,1.90086427006576,3.8375138627004e-07
7.70386896374214,0.567086464820874,2.89077158109359,7.01180910484904,0.412271859924776,1000,1.3,0.0105976930817552,7.70395403613273,3.25858396286258e-07
3.74971543313495,0.531212610919307,0.927736961846319,3.01893053218462,0.3073064954479,1000,1.3,0.0560748069460343,3.75017688548355,4.64295291076e-07
6.33167989207924,0.620881419370257,2.61303838726382,5.79696269923595,0.450759910462806,1000,1.3,0.0151018667686553,6.33177639561765,5.34996249300187e-08
3.8388648348683,0.658169305432313,1.94373195287104,3.60370964074312,0.53936974580178,1000,1.3,0.00706269910712612,3.83889196091112,1.06207732573064e-08
5.75019554764517,0.690011461869142,2.03465126538541,4.93097151745321,0.412626854197747,1000,1.3,0.043051797124639,5.7504532494805,6.13254577610069e-09
2.54076878986834,0.646151153370794,0.635234623640646,1.83929897146625,0.34536779147669,1000,1.3,0.140163473033669,2.54155527177112,1.0075862238959e-08
3.39329260008197,0.646145267132032,0.703939238258405,2.10724224005613,0.334057103107261,1000,1.3,0.132797566212244,3.40350436384521,1.34962613707863e-08
1.53123434578477,0.664776172172176,0.798119105048599,1.441276352307,0.553758551419426,1000,1.3,0.0112074743319181,1.53125150938846,3.4751661900405e-09
2.77136699110553,0.681750161024482,0.615800947817317,1.74712734356007,0.352464833251661,1000,1.3,0.169498414834787,2.77669798487335,3.7916829939822e-09
3.9390051515471,0.60961199194247,1.48722358177426,3.55112552854649,0.418803438464477,1000,1.3,0.0319212012021019,3.93913285485336,4.66373759962633e-08
6.60677079605909,0.5221116019034,2.38031364327623,6.03044063515982,0.39471637103897,1000,1.3,0.0076124033760906,6.60682485750765,1.07423720494625e-06
2.34798263127702,0.611082394571866,0.888055703492359,2.11689781429318,0.419508063873587,1000,1.3,0.053891547279673,2.34811031653647,2.66003257714936e-08
1.97866992108849,0.684382689536639,0.656262363179547,1.65329551779531,0.396941959931447,1000,1.3,0.137372799191444,1.97895028070832,2.49726549243317e-09
2.4444401439534,0.690299725763282,0.808868011192466,2.03254723905638,0.397957791902532,1000,1.3,0.114555886681084,2.44473147555819,2.58434891359817e-09
3.24947412345324,0.502019133839052,0.636705763526569,2.33570871678291,0.272596389674624,1000,1.3,0.080106376709318,3.25207305229128,9.64919920820966e-07
4.19077237667468,0.603911848164817,0.849224775164422,2.69646503288824,0.314940028817952,1000,1.3,0.0944364872193611,4.19942114894976,5.89718704343528e-08
6.21132540491678,0.542138777499237,1.9774343523977,5.48079480173213,0.360793356425742,1000,1.3,0.020041630359569,6.21147237818782,5.54486611353691e-07
2.81788619729886,0.557640490492614,1.18385184102816,2.61610113470668,0.452525258034756,1000,1.3,0.00649271469375595,2.81790460836802,1.58128690632345e-07
1.48474963687004,0.668280811341931,0.752955389100398,1.39271333266691,0.54063917637563,1000,1.3,0.0248289564661555,1.4847865077688,3.03400558066086e-09
0.904281507191774,0.584090204470179,0.333515562690783,0.816297491432423,0.408571098393965,1000,1.3,0.119519084108924,0.904390147422743,2.29788340004194e-08
0.776734264228763,0.606090852790803,0.282807809046327,0.6943595205243,0.40729305307542,1000,1.3,0.178170299835962,0.776873288644817,1.0214008886423e-08
4.62878942913513,0.525516115090182,1.69675422335126,4.2344114225285,0.400706037756265,1000,1.3,0.0100424215988518,4.62883796721045,6.7966754303576e-07
0.817067817636367,0.594391986730758,0.259865194588397,0.704584984683761,0.368820227846655,1000,1.3,0.226029787252071,0.817256327342912,1.5252608024803e-08
0.68326060143409,0.512121057853896,0.197181433742544,0.593264947768308,0.33236656654718,1000,1.3,0.188704796729249,0.68339649655703,1.4975899732615e-07
1.66976577572306,0.644037340375379,0.470929708324617,1.31513473704492,0.358084761248711,1000,1.3,0.178070268608407,1.67011492725661,7.05272917466506e-09
6.42507323855337,0.674053501888132,1.44250437168346,4.1233994707673,0.349833767479974,1000,1.3,0.0703321499331829,6.43383681715668,1.10639925958661e-08
1.75989620413915,0.532713794164546,0.665712868087526,1.61559570938655,0.41205411986412,1000,1.3,0.0229243132866549,1.75993703727558,2.08281296257857e-07
1.4799970251483,0.522908729905263,0.250189392678052,0.918343754590743,0.272435448520634,1000,1.3,0.237855382459918,1.48927935818184,2.36374464905616e-07
0.51970986209292,0.665314910077325,0.256884722487266,0.485672922997234,0.52892535351148,1000,1.3,0.0923786729553965,0.5197578759228,1.15973134063382e-09
0.623247125963841,0.576082606082697,0.201216877622597,0.544481317053129,0.369556991802094,1000,1.3,0.252190244106248,0.623406508378276,2.01253262526268e-08
0.533655139096596,0.690248163280569,0.235940191664517,0.487964836304742,0.483518840109964,1000,1.3,0.254780290399803,0.533791136428366,5.64576096332775e-10
2.39828487893068,0.698295955687892,0.585837492264014,1.6071896697881,0.364510488884148,1000,1.3,0.18465035514637,2.39987191493368,1.99678709296764e-09
1.51729010507464,0.634352312788132,0.303644453861899,0.927652082014305,0.327325793526561,1000,1.3,0.297167992489805,1.52401150568314,8.60037252267249e-09
5.34501075463699,0.505115716157788,1.94774445099648,4.9058983833706,0.397020952900023,1000,1.3,0.00501335955696153,5.34503933006962,1.44558608390531e-06
1.36856572298163,0.665618987728862,0.630321741999913,1.26685056191955,0.497550193327333,1000,1.3,0.0640188896990628,1.36865337574222,3.0285933880937e-09
0.78981922034111,0.682326071380547,0.304586616407515,0.69967792480708,0.435324033542286,1000,1.3,0.24922388020785,0.79001644538006,1.05969895890954e-09
5.39910532262041,0.642696375480589,1.6208765082632,4.4090807065037,0.367622326774897,1000,1.3,0.0495368489257505,5.39944406240773,2.37417028058737e-08
6.3363042182123,0.616447140972613,1.23441867749115,3.8770045945583,0.318394948312355,1000,1.3,0.0687839343665194,6.36527265909353,6.14186519206128e-08
4.12829770304409,0.584399925642359,1.88416400765703,3.86119802979979,0.48797393791137,1000,1.3,0.00127410418329648,4.12830298065942,1.03976599565242e-07
0.621606472910196,0.632706028483942,0.291243387964739,0.579375598790419,0.502684939739914,1000,1.3,0.0687575782060603,0.621649222624807,3.68314748722055e-09
3.06993302126796,0.513720101622302,0.529091188189039,1.96549834200705,0.269189333250092,1000,1.3,0.107156991139894,3.08246552598745,6.44287501429953e-07
1.25516770534408,0.655568984274761,0.381991129797281,1.02315434148127,0.373346536598041,1000,1.3,0.220690493920371,1.25545970910576,3.7532875715005e-09
7.72669125811199,0.508396103812426,2.41472826302274,6.86868922774017,0.351555905786292,1000,1.3,0.0121451904971479,7.72681465826935,1.89431466905731e-06
4.83744594485306,0.623317972064403,1.38044832612661,3.90251552606908,0.353732949146549,1000,1.3,0.0550108528711133,4.83782165499733,3.79996762928845e-08
2.58186171213167,0.660124817957236,1.21987594974437,2.40149111529165,0.507966047418093,1000,1.3,0.0263113142191987,2.58192968906115,6.73645074351847e-09
3.3510336659785,0.577699272221962,1.21326326714601,3.01747714280694,0.402078693466888,1000,1.3,0.0326513282884821,3.35114570857223,1.03150307806562e-07
1.32006105919609,0.656572746796101,0.66811767839621,1.23944412764689,0.539046225233764,1000,1.3,0.0193158429519106,1.32008656167547,3.82975180713427e-09
6.11995305496044,0.642021727082765,2.08220072168376,5.28637904812833,0.393880329565276,1000,1.3,0.0343416797850894,6.12017803837019,2.74602987836711e-08
2.90762117308122,0.637557698383907,1.44174318397276,2.72945475767702,0.528216553111067,1000,1.3,0.00585579057701155,2.90763820941558,1.49099538744633e-08
7.45782833138392,0.64304851381963,2.73709416680896,6.60424351738463,0.414444767156752,1000,1.3,0.0236503838596324,7.45801105683203,3.24504962569308e-08
4.68431635941936,0.630362389731012,0.969294008112256,2.96276958010982,0.327158080270395,1000,1.3,0.0910964904786338,4.69530557721749,2.98672428802984e-08
1.95048610721496,0.561555098880882,0.41357536939499,1.37660235865737,0.300431977901272,1000,1.3,0.16003081423869,1.95191305635589,9.74104122577575e-08
3.97598098257701,0.676738519733546,0.921216020419056,2.61278011164241,0.352580768781179,1000,1.3,0.110401042623863,3.97964032986295,6.31458526416959e-09
1.30634917886494,0.55193819400721,0.253358583459416,0.871032899280847,0.2908714282418,1000,1.3,0.257694301701031,1.30876161921262,8.7094941017242e-08
5.70690151348793,0.53538950410997,0.957064344750411,3.45097270486597,0.277331763128965,1000,1.3,0.0659204416798769,5.75628068819907,6.28919032914705e-07
0.520289101971342,0.500846190998335,0.198009006141157,0.480667393153018,0.411945992097122,1000,1.3,0.00536191204918729,0.52029190563305,1.59763753530282e-07
2.87879996474978,0.605736177006923,0.695366086885196,2.12390112866605,0.327400403672242,1000,1.3,0.110003632158182,2.87961861673357,3.82860309250784e-08
3.03874628135809,0.590270370863859,1.35328012306333,2.83042531656716,0.478119000399783,1000,1.3,0.0079720175187076,3.03877057468654,6.41959246284142e-08
4.22938015340204,0.528599208083431,1.34857355492944,3.75179601857229,0.359447461496756,1000,1.3,0.0256632248434958,4.22950272579774,5.66265839450459e-07
2.17114065327016,0.673538754376258,0.560795821292294,1.56358885917825,0.358659386705417,1000,1.3,0.174179245852534,2.17183219679277,3.79203208321709e-09
3.13080548829254,0.524916917871397,1.0000251810786,2.78321600552441,0.359305630282972,1000,1.3,0.0331158281185246,3.13091913162891,4.68019635192557e-07
2.08277059950659,0.64512991221245,1.07317702353014,1.96168076984995,0.547070165556158,1000,1.3,0.00147705031016664,2.08277367668489,8.51293888631137e-09
5.61862471106177,0.679638970591124,2.8016090803055,5.25121265707461,0.533516591930641,1000,1.3,0.0104705704232394,5.61868358067005,8.17416172180328e-09
5.47391271523155,0.61544065580687,2.52773867597897,5.10528442928414,0.495122007596627,1000,1.3,0.00590853141359407,5.47394514693676,5.44332118310544e-08
1.27679023583247,0.677068346264511,0.488486389546323,1.13083509577127,0.43196960491676,1000,1.3,0.152611795762233,1.2769857723441,2.00558911300628e-09
1.22524655211432,0.560772841648514,0.323580455536862,0.995730634508496,0.324967862113216,1000,1.3,0.180606548831792,1.22551497205767,6.25981039121366e-08
4.81338779154233,0.6207141449708,0.925269310338657,2.89166411595805,0.319978141732448,1000,1.3,0.0934995812777672,4.84307719780576,4.11252452397487e-08
0.674975001340999,0.687117919200436,0.267489233727451,0.601687170601092,0.444565293722694,1000,1.3,0.279589495076833,0.675163939523868,7.84479721714859e-10
5.05625194786383,0.521332865454503,1.41592866068633,4.32480593845706,0.327397039505428,1000,1.3,0.0299094496614598,5.05648022302847,8.41532564403369e-07
7.69860313479062,0.502630581776317,1.55147959142377,5.64299716086982,0.274938928231647,1000,1.3,0.032541853201825,7.70291209114835,2.24426509376616e-06
1.14460589643472,0.506840289465724,0.244064578960133,0.86608164187965,0.281803200943552,1000,1.3,0.205342520468664,1.14517521457674,2.94028665658632e-07
7.43243235539303,0.647706932490866,3.13079341136099,6.79361546918149,0.460843482467252,1000,1.3,0.0154377555495447,7.43254794049744,2.81296052172756e-08
4.48039421842366,0.522807341613893,1.03871157271216,3.50714222764961,0.29617035902427,1000,1.3,0.0500835564557391,4.48120832783795,7.13575101411552e-07
1.3197025053516,0.570751241128058,0.478751935666184,1.19149169402864,0.401808873755084,1000,1.3,0.076357899896858,1.31980424669076,5.0005399158583e-08
1.56251644692562,0.646492810447907,0.454934967906272,1.25101665974827,0.363652205876948,1000,1.3,0.183015132861965,1.56283445943697,6.13174257654519e-09
6.0603061245399,0.691212856451456,2.22365487011195,5.26519383845775,0.42233105529184,1000,1.3,0.0381811068657818,6.06054386834653,6.23492929640777e-09
7.49427701424751,0.518422538048997,1.58286174829297,5.56143371820783,0.284613973391568,1000,1.3,0.0339082910582828,7.49727262993964,1.36139067952121e-06
4.96568736460453,0.575623669818512,1.56813903292063,4.31051184501928,0.363794159325322,1000,1.3,0.0334453770838275,4.96587676482259,1.6266200136043e-07
4.59261435166917,0.604124267476445,1.00785108269353,3.15664027643799,0.319279675361301,1000,1.3,0.0779488173161857,4.59586886399229,6.41307685089784e-08
3.53243972653496,0.642073940681636,0.88298456283102,2.56808025541613,0.343830595235017,1000,1.3,0.0992527170553043,3.53336339794933,1.58276786933518e-08
6.1199898726735,0.563910899499515,2.22264897630486,5.53580007621552,0.401504560443654,1000,1.3,0.0151606430836001,6.12008695012346,2.8467916826978e-07
5.06397479555652,0.673548055331958,2.14841281232439,4.60938572652497,0.466095254289792,1000,1.3,0.0275331828534635,5.0641147887534,8.84107916447762e-09
1.14732099710613,0.590892675246861,0.330862902181644,0.952274472310518,0.347444893045244,1000,1.3,0.193457273055351,1.14756122882095,2.37878102559459e-08
3.07700407392495,0.605413554757911,1.40494834740925,2.87030596342607,0.489476859021772,1000,1.3,0.00894262259886716,3.07703164325412,4.13083837056039e-08
2.95506527608088,0.660904444518645,1.27741709421473,2.70704726918937,0.471885773386313,1000,1.3,0.0392324309559915,2.95518144527266,7.53264576578383e-09
0.564885178591904,0.547422106433095,0.185915509219202,0.501654391103216,0.370604767976504,1000,1.3,0.206343200703055,0.565003105933045,4.30196367093814e-08
2.22625567735816,0.580221551416969,0.648075643889208,1.86780124292822,0.346972487754209,1000,1.3,0.0922097813758404,2.22649056447488,6.35423581331803e-08
1.33867122096838,0.656640510577624,0.428850164653678,1.11927563068769,0.383149738005277,1000,1.3,0.19034043000596,1.33893399255395,3.87658486173722e-09
